doc_id,doc_name,alt_id,alt_name,doc_session,doc_type,doc_area_major,doc_area_minor,doc_description,doc_url,is_current_session
21hb4035,HB 4035 of 2021,22pa0001,PA 1 of 2022,2021-2022,HB,Natural resources,inland lakes,Natural resources: inland lakes; lake level assessment fee reimbursement; provide for under certain circumstances. Amends sec. 2150 of 1994 PA 451 (MCL 324.2150).Last Action: assigned PA 1'22 with immediate effect,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4035,FALSE
21hb4036,HB 4036 of 2021,NA,NA,2021-2022,HB,Traffic control,violations,Traffic control: violations; right-of-way violations; modify. Amends sec. 650 of 1949 PA 300 (MCL 257.650).Last Action: bill electronically reproduced 01/27/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4036,FALSE
21hb4037,HB 4037 of 2021,NA,NA,2021-2022,HB,School aid,fiscal year appropriations,School aid: fiscal year appropriations; requirement for certain assessments; eliminate. Amends sec. 104b of 1979 PA 94 (MCL 388.1704b).  TIE BAR WITH: HB 4038'21Last Action: REFERRED TO COMMITTEE OF THE WHOLE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4037,FALSE
21hb4038,HB 4038 of 2021,NA,NA,2021-2022,HB,Education,examinations,Education: examinations; administration of certain assessments; prohibit certain state agencies from requiring. Amends sec. 1279g of 1976 PA 451 (MCL 380.1279g) & adds sec. 1279i.Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE (S-1),https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4038,FALSE
21hb4039,HB 4039 of 2021,NA,NA,2021-2022,HB,Appropriations,supplemental,Appropriations: supplemental; supplemental appropriations for fiscal year 2020-2021; provide for. Create appropriation act.Last Action: motion to discharge committee postponed for day,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4039,FALSE
21hb4040,HB 4040 of 2021,21pa0032,PA 32 of 2021,2021-2022,HB,Education,occupational schools,Education: occupational schools; occupational school regulations; exempt certain apprenticeship programs. Amends sec. 1a of 1943 PA 148 (MCL 395.101a).Last Action: assigned PA 32'21,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4040,FALSE
21hb4041,HB 4041 of 2021,NA,NA,2021-2022,HB,Recreation,state parks,Recreation: state parks; state park and forest campsite reservations; give residents first opportunity for. Amends secs. 74114 & 83106 of 1994 PA 451 (MCL 324.74114 & 324.83106).Last Action: referred to second reading,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4041,FALSE
21hb4042,HB 4042 of 2021,NA,NA,2021-2022,HB,Education,examinations,Education: examinations; administration of Michigan student test of educational progress (M-STEP) examination; suspend for the 2020-2021 school year. Amends sec. 104c of 1979 PA 94 (MCL 388.1704c) & adds sec. 104h.Last Action: bill electronically reproduced 01/27/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4042,FALSE
21hb4043,HB 4043 of 2021,21pa0021,PA 21 of 2021,2021-2022,HB,Mental health,other,Mental health: other; information gathered by the electronic inpatient bed registry; require to be reported to the Michigan crisis and access line. Amends sec. 151 of 1974 PA 258 (MCL 330.1151).Last Action: assigned PA 21'21,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4043,FALSE
21hb4044,HB 4044 of 2021,21pa0022,PA 22 of 2021,2021-2022,HB,Mental health,other,Mental health: other; state-operated registries related to mental health; require to report data to the Michigan crisis and access line. Amends sec. 165 of 1974 PA 258 (MCL 330.1165).Last Action: assigned PA 22'21,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4044,FALSE
21hb4045,HB 4045 of 2021,NA,NA,2021-2022,HB,Corrections,other,Corrections: other; mental health discharge planning; provide for. Amends 1953 PA 232 (MCL 791.201 - 791.285) by adding sec. 34e.Last Action: bill electronically reproduced 01/27/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4045,FALSE
21hb4046,HB 4046 of 2021,NA,NA,2021-2022,HB,Health occupations,nurses,"Health occupations: nurses; nurse licensure compact; enact. Amends secs. 16170a, 16222, 16231, 16238 & 17201 of 1978 PA 368 (MCL 333.16170a et seq.) & adds secs. 16190, 17225 & 17225a.Last Action: bill electronically reproduced 01/27/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4046,FALSE
21hb4047,HB 4047 of 2021,21pa0002,PA 2 of 2021,2021-2022,HB,Appropriations,supplemental,Appropriations: supplemental; supplemental appropriations; provide for fiscal year 2020-2021. Create appropriation act.Last Action: motion to override line item(s) failed Roll Call # 35 Yeas 66 Nays 43 Excused 0 Not Voting 1,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4047,FALSE
21hb4048,HB 4048 of 2021,21pa0003,PA 3 of 2021,2021-2022,HB,School aid,supplemental,"School aid: supplemental; supplemental school funding; provide for. Amends secs. 11, 21f, 31n & 167 of 1979 PA 94 (MCL 388.1611 et seq.) & adds secs. 11n, 11o, 11r, 23b, 23c, 23d, 23e & 104a.Last Action: motion to override line item(s) failed Roll Call # 37 Yeas 65 Nays 44 Excused 0 Not Voting 1",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4048,FALSE
21hb4049,HB 4049 of 2021,NA,NA,2021-2022,HB,Health,diseases,Health: diseases; authority to close certain schools to in-person instruction and prohibit certain sporting events in emergency orders issued in response to an epidemic; modify. Amends secs. 2253 & 2453 of 1978 PA 368 (MCL 333.2253 & 333.2453) & adds sec. 2453a.Last Action: re-referred to Committee on Appropriations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4049,FALSE
21hb4050,HB 4050 of 2021,21pa0033,PA 33 of 2021,2021-2022,HB,Civil rights,public records,Civil rights: public records; certain data relating to location of game; exempt from freedom of information act requests. Amends sec. 13 of 1976 PA 442 (MCL 15.243).Last Action: assigned PA 33'21 with immediate effect,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4050,FALSE
21hb4051,HB 4051 of 2021,NA,NA,2021-2022,HB,Retirement,forfeiture,Retirement: forfeiture; forfeiture of Michigan public school employees' retirement benefits for individual convicted of criminal sexual conduct; provide for. Amends secs. 2 & 3 of 1994 PA350 (MCL 38.2702 & 38.2703).Last Action: bill electronically reproduced 01/28/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4051,FALSE
21hb4052,HB 4052 of 2021,NA,NA,2021-2022,HB,State,other,State: other; participation in daylight savings time; eliminate. Creates new act.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4052,FALSE
21hb4053,HB 4053 of 2021,21pa0013,PA 13 of 2021,2021-2022,HB,Highways,memorial,"Highways: memorial; portion of M-120; designate as the ""Deputy Ernest W. Heikkila Memorial Highway"". Amends 2001 PA 142 (MCL 250.1001 - 250.2091) by adding sec. 104.Last Action: assigned PA 13'21 with immediate effect",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4053,FALSE
21hb4054,HB 4054 of 2021,NA,NA,2021-2022,HB,Property tax,exemptions,Property tax: exemptions; exemption for surviving spouse of certain veterans; modify. Amends sec. 7b of 1893 PA 206 (MCL 211.7b).Last Action: bill electronically reproduced 01/28/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4054,FALSE
21hb4055,HB 4055 of 2021,21pa0040,PA 40 of 2021,2021-2022,HB,Higher education,financial aid,Higher education: financial aid; state competitive scholarships; modify. Amends secs. 3 & 4 of 1964 PA 208 (MCL 390.973 & 390.974).Last Action: assigned PA 40'21 with immediate effect,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4055,FALSE
21hb4056,HB 4056 of 2021,21pa0041,PA 41 of 2021,2021-2022,HB,Higher education,tuition,Higher education: tuition; tuition grants; modify. Amends sec. 3 of 1966 PA 313 (MCL 390.993).Last Action: assigned PA 41'21 with immediate effect,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4056,FALSE
21hb4057,HB 4057 of 2021,NA,NA,2021-2022,HB,Mental health,other,Mental health: other; definition of restraint; expand. Amends secs. 700 & 740 of 1974 PA 258 (MCL 330.1700 & 330.1730) & repeals sec. 742 of 1974 PA 258 (MCL 330.1742).Last Action: bill electronically reproduced 01/28/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4057,FALSE
21hb4058,HB 4058 of 2021,NA,NA,2021-2022,HB,Military affairs,other,Military affairs: other; release of the Michigan National Guard into active duty combat without an official act of Congress; prohibit. Amends 1967 PA 150 (MCL 32.501 - 32.851) by adding sec. 203.Last Action: bill electronically reproduced 01/28/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4058,FALSE
21hb4059,HB 4059 of 2021,21pa0111,PA 111 of 2021,2021-2022,HB,Human services,medical services,Human services: medical services; autism evaluation review process requirements for Medicaid benefit eligibility; modify. Amends 1939 PA 280 (MCL 400.1 - 400.119b) by adding sec. 109n.Last Action: assigned PA 111'21,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4059,FALSE
21hb4060,HB 4060 of 2021,NA,NA,2021-2022,HB,Economic development,other,Economic development: other; center for microenterprise development; create. Amends 1984 PA 270 (MCL 125.2001 - 125.2094) by adding ch. 7A.Last Action: bill electronically reproduced 01/28/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4060,FALSE
21hb4061,HB 4061 of 2021,NA,NA,2021-2022,HB,Law enforcement,communications,Law enforcement: communications; restrictions for use of the emergency alert system; provide for. Amends secs. 2 & 3 of 2016 PA 235 (MCL 28.672 & 28.673).Last Action: re-referred to Committee on Government Operations,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4061,FALSE
21hb4062,HB 4062 of 2021,NA,NA,2021-2022,HB,Public employees and officers,ethics,Public employees and officers: ethics; financial disclosure report; require certain candidates for executive office to file. Creates new act.Last Action: bill electronically reproduced 01/28/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4062,FALSE
21hb4063,HB 4063 of 2021,NA,NA,2021-2022,HB,Labor,youth employment,Labor: youth employment; parent or legal guardian of a minor being educated at the minor's home; allow to issue a work permit for the minor. Amends sec. 2 of 1978 PA 90 (MCL 409.102).Last Action: re-referred to Committee on Education,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4063,FALSE
21hb4064,HB 4064 of 2021,NA,NA,2021-2022,HB,Legislature,legislative agencies,Legislature: legislative agencies; ombudsman for public employees; create. Creates new act.Last Action: REFERRED TO COMMITTEE ON GOVERNMENT OPERATIONS,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4064,FALSE
21hb4065,HB 4065 of 2021,22pa0181,PA 181 of 2022,2021-2022,HB,Military affairs,generally,"Military affairs: generally; Michigan Vietnam veteran recognition certificate; establish, and provide eligibility requirements. Amends sec. 182 of 1967 PA 150 (MCL 32.582).Last Action: assigned PA 181'22",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4065,FALSE
21hb4066,HB 4066 of 2021,NA,NA,2021-2022,HB,Weapons,concealed,"Weapons: concealed; local government restrictions on usage, concealment, and transportation of knives; prohibit. Creates new act.Last Action: re-referred to Committee on Local Government and Municipal Finance",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4066,FALSE
21hb4067,HB 4067 of 2021,21pa0012,PA 12 of 2021,2021-2022,HB,Health occupations,dentists,Health occupations: dentists; health profession specialty field license; expand to include other health profession specialty fields. Amends secs. 16605 & 16608 of 1978 PA 368 (MCL 333.16605 & 333.16608).Last Action: assigned PA 12'21,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4067,FALSE
21hb4068,HB 4068 of 2021,NA,NA,2021-2022,HB,Torts,premises liability,Torts: premises liability; governmental agencies that maintain weapon-free zones; impose liability. Amends 1964 PA 170 (MCL 691.1401 - 691.1419) by adding sec. 6b.  TIE BAR WITH: HB 4027'21Last Action: bill electronically reproduced 02/02/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4068,FALSE
21hb4069,HB 4069 of 2021,NA,NA,2021-2022,HB,Human services,medical services,Human services: medical services; Healthy Michigan; eliminate language related to cost exceeding savings. Amends sec. 105d of 1939 PA 280 (MCL 400.105d).Last Action: bill electronically reproduced 02/02/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4069,FALSE
21hb4070,HB 4070 of 2021,NA,NA,2021-2022,HB,Higher education,financial aid,Higher education: financial aid; tuition assistance benefits for certain survivors of Michigan police officers and Michigan fire fighters killed in the line of duty; modify. Amends sec. 3 of 1996 PA 195 (MCL 390.1243).Last Action: bill electronically reproduced 02/02/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4070,FALSE
21hb4071,HB 4071 of 2021,NA,NA,2021-2022,HB,Crimes,abuse,Crimes: abuse; abuse of a vulnerable child as second degree child abuse; include. Amends sec. 136b of 1931 PA 328 (MCL 750.136b).Last Action: REFERRED TO COMMITTEE OF THE WHOLE,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4071,FALSE
21hb4072,HB 4072 of 2021,NA,NA,2021-2022,HB,Criminal procedure,sentencing guidelines,"Criminal procedure: sentencing guidelines; sentencing guidelines for abuse of vulnerable child; enact. Amends sec. 16g, ch. XVII of 1927 PA 175 (MCL 777.16g).  TIE BAR WITH: HB 4071'21Last Action: REFERRED TO COMMITTEE OF THE WHOLE",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4072,FALSE
21hb4073,HB 4073 of 2021,NA,NA,2021-2022,HB,Public utilities,consumer services,Public utilities: consumer services; shut-off protection for certain individuals during a declared state of emergency; provide for. Amends 1939 PA 3 (MCL 460.1 - 460.11) by adding sec. 9e.Last Action: bill electronically reproduced 02/02/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4073,FALSE
21hb4074,HB 4074 of 2021,22pa0054,PA 54 of 2022,2021-2022,HB,Education,curriculum,Education: curriculum; program of instruction in free enterprise and entrepreneurship; encourage in school districts and public school academies. Amends 1976 PA 451 (MCL 380.1 - 380.1852) by adding sec. 1166b.Last Action: assigned PA 54'22,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4074,FALSE
21hb4075,HB 4075 of 2021,22pa0182,PA 182 of 2022,2021-2022,HB,Traffic control,parking,Traffic control: parking; signage for parking spaces designated for persons with disabilities; modify. Amends sec. 1 of 1956 PA 62 (MCL 257.951).  TIE BAR WITH: HB 4076'21Last Action: assigned PA 182'22 with immediate effect,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4075,FALSE
21hb4076,HB 4076 of 2021,22pa0183,PA 183 of 2022,2021-2022,HB,Civil rights,disabilities discrimination,Civil rights: disabilities discrimination; symbol of accessibility; modify. Amends 1976 PA 220 (MCL 37.1101 - 37.1607) by adding sec. 102a.  TIE BAR WITH: HB 4075'21Last Action: assigned PA 183'22 with immediate effect,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4076,FALSE
21hb4077,HB 4077 of 2021,NA,NA,2021-2022,HB,Energy,gas and oil,Energy: gas and oil; requirement for security measures preventing public access to unattended self-service fueling stations; prohibit LARA from imposing. Amends sec. 21106 of 1994 PA 451 (MCL 324.21106).Last Action: REFERRED TO COMMITTEE ON ENERGY AND TECHNOLOGY,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4077,FALSE
21hb4078,HB 4078 of 2021,NA,NA,2021-2022,HB,Weapons,firearms,Weapons: firearms; transportation of firearm in off-road vehicle; allow under certain circumstances. Amends sec. 40111 of 1994 PA 451 (MCL 324.40111).Last Action: REASSIGNED TO COMMITTEE ON NATURAL RESOURCES,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4078,FALSE
21hb4079,HB 4079 of 2021,NA,NA,2021-2022,HB,Natural resources,hunting,"Natural resources: hunting; hunting from a stationary vehicle; expand, and remove permit requirement for private property. Amends sec. 40111 of 1994 PA 451 (MCL 324.40111).Last Action: bill electronically reproduced 02/02/2021",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4079,FALSE
21hb4080,HB 4080 of 2021,NA,NA,2021-2022,HB,Natural resources,hunting,"Natural resources: hunting; use of pneumatic airbows in certain hunting seasons; allow. Amends secs. 40102, 40103 & 40114 of 1994 PA 451 (MCL 324.40102 et seq.) & adds sec. 40111d.Last Action: REFERRED TO COMMITTEE OF THE WHOLE WITH SUBSTITUTE (S-1)",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4080,FALSE
21hb4081,HB 4081 of 2021,NA,NA,2021-2022,HB,Economic development,neighborhood enterprise zones,Economic development: neighborhood enterprise zones; eligibility requirements; modify. Amends sec. 2 of 1992 PA 147 (MCL 207.772).Last Action: bill electronically reproduced 02/02/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4081,FALSE
21hb4082,HB 4082 of 2021,21pa0143,PA 143 of 2021,2021-2022,HB,Appropriations,grants and transfers,"Appropriations: grants and transfers; state administrative board limitations; modify. Amends sec. 3 of 1921 PA 2 (MCL 17.3).  TIE BAR WITH: SB 0769'21, HB 5603'21, SB 0771'21Last Action: assigned PA 143'21 with immediate effect",https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4082,FALSE
21hb4083,HB 4083 of 2021,NA,NA,2021-2022,HB,Labor,fair employment practices,Labor: fair employment practices; employer inquiries regarding criminal history; prohibit before offer of employment is made. Creates new act.Last Action: bill electronically reproduced 02/02/2021,https://www.legislature.mi.gov/Bills/Bill?ObjectName=2021-HB-4083,FALSE
